companyId;companyName;ticker;price;p_L;p_VP;p_Ebit;p_Ativo;eV_Ebit;margemBruta;margemEbit;margemLiquida;p_SR;p_CapitalGiro;p_AtivoCirculante;giroAtivos;roe;roa;roic;dividaliquidaPatrimonioLiquido;dividaLiquidaEbit;pl_Ativo;passivo_Ativo;liquidezCorrente;peg_Ratio;vpa;lpa;valorMercado;dy;liquidezMediaDiaria;receitas_Cagr5;lucros_Cagr5
249;SMILES;SMLS3;22,4;10,7799;4,0919;10,1675;1,017;9,9309;85,18;41,42;39,07;4,2118;18,7779;-2,5439;0,24;37,96;9,43;24,47;-0,1;-0,24;0,25;0,75;1,1;-0,32678803;5,4743;2,0779;2781160547,2;;;;
803;VITTIA FERTILIZANTES E BIOLOGICOS S.A.;VITT3;12,89;12,9554;3,8168;10,0029;2,0941;11,0943;37,01;20,66;15,95;2,0665;6,8538;-6,133;1,01;29,46;16,16;19,98;0,43;1,13;0,55;0,45;1,87;0,3093138;3,3772;0,995;1833889551,74;2,8338;2975978,18;;
678;JALLES MACHADO S.A.;JALL3;7,41;11,3525;1,4454;-49,9681;0,4636;-75,8464;-2,22;-2,62;11,54;1,3096;1,6298;-0,8416;0,35;12,73;4,08;-3,4;0,75;-26,01;0,32;0,68;2,73;-0,85141445;5,1197;0,6518;2192546357,04;2,4042;4781420,88;;
400;USIMINAS;USIM6;14,51;3,632;0,7485;3,0708;0,4444;1,6738;21,12;18,02;15,23;0,5533;1,1529;-0,9025;0,8;20,61;12,24;14,14;0,04;0,16;0,59;0,34;4,16;-0,09287338;19,386;3,9951;8957250872,88;4,3358;1450,5;31,89;
400;USIMINAS;USIM5;7,03;1,7597;0,3626;1,4878;0,2153;1,6738;21,12;18,02;15,23;0,2681;0,5586;-0,4372;0,8;20,61;12,24;14,14;0,04;0,16;0,59;0,34;4,16;-0,04499654;19,386;3,9951;8957250872,88;8,9492;156530105,65;31,89;
400;USIMINAS;USIM3;7,25;1,8172;0,3745;1,5365;0,2223;1,6738;21,12;18,02;15,23;0,2769;0,5768;-0,4515;0,8;20,61;12,24;14,14;0,04;0,16;0,59;0,34;4,16;-0,04646869;19,386;3,9951;8957250872,88;7,8779;3461884,1;31,89;
488;ALPARGATAS;ALPA3;12,09;18,9215;1,4092;23,3544;1,0441;26,7046;46,83;8,91;11,0;2,0815;6,093;-1,7319;0,5;7,45;5,52;4,82;0,02;0,4;0,74;0,26;1,76;-6,51735444;8,5793;0,639;9350877772,68;1,2268;123440,68;-0,53;3,84
488;ALPARGATAS;ALPA4;15,18;23,7575;1,7694;29,3234;1,3109;26,7046;46,83;8,91;11,0;2,6135;7,6503;-2,1746;0,5;7,45;5,52;4,82;0,02;0,4;0,74;0,26;1,76;-8,18308027;8,5793;0,639;9350877772,68;1,0748;73066188,98;-0,53;3,84
365;PPLA PARTICIPATIONS;PPLA11;4,58;4297,0568;1289,117;4297,0568;5,7886;4297,0568;;;;;1289,117;;0,0;30,0;0,13;;;;0,0;1,0;1,0;-42,11115625;0,0036;0,0011;12891170,28;;2644,56;;-87,74
284;TERRA SANTA AGRO;TESA3;48,0;-13,2965;1,6193;10,7267;0,5235;17,3862;15,86;9,39;-7,58;1,0075;-11,1004;-0,7364;0,52;-12,18;-3,94;3,93;1,01;6,66;0,32;0,68;0,86;0,83451309;29,6429;-3,61;1389696672,0;;;7,32;
268;SPRINGS;SGPS3;1,52;-0,1673;0,1255;-0,7237;0,0259;-8,3586;24,22;-7,26;-31,4;0,0525;1,098;-0,0419;0,49;-75,0;-15,48;-6,85;1,32;-7,63;0,21;0,79;1,07;-0,00058959;12,115;-9,0862;75500000,0;;230252,53;-5,73;
439;TIM;TIMS3;12,22;13,7278;1,1656;7,4951;0,5392;10,8165;51,49;19,18;10,47;1,4379;-29,9252;-0,6502;0,37;8,49;3,93;8,13;0,51;3,31;0,46;0,54;0,9;-0,49444694;10,4493;0,8873;29509605611,62;4,7492;98879968,78;2,95;23,41
390;UNIPAR CARBOCLORO;UNIP3;82,09;4,5802;3,0253;2,6271;1,3211;2,7181;46,94;41,33;23,71;1,0857;5,3794;-2,5295;1,22;66,05;28,84;53,04;-0,07;-0,06;0,44;0,56;2,06;0,26334295;27,1345;17,923;9017319479,78;15,4531;1763553,13;47,87;45,98
390;UNIPAR CARBOCLORO;UNIP5;94,0;5,2447;3,4642;3,0083;1,5127;2,7181;46,94;41,33;23,71;1,2433;6,1599;-2,8965;1,22;66,05;28,84;53,04;-0,07;-0,06;0,44;0,56;2,06;0,30154998;27,1345;17,923;9017319479,78;14,8447;51171,26;47,87;45,98
390;UNIPAR CARBOCLORO;UNIP6;89,24;4,9791;3,2888;2,8559;1,4361;2,7181;46,94;41,33;23,71;1,1803;5,848;-2,7498;1,22;66,05;28,84;53,04;-0,07;-0,06;0,44;0,56;2,06;0,28628;27,1345;17,923;9017319479,78;15,6365;20652083,4;47,87;45,98
294;MARFRIG;MRFG3;7,99;0,9665;0,7546;0,3915;0,0393;3,4353;15,93;11,48;4,65;0,0449;0,5008;-0,0614;0,87;78,08;4,07;14,51;5,87;3,04;0,05;0,78;1,28;0,08021087;10,5748;8,2566;5286600000,0;28,1606;135855517,13;35,31;
456;CELPE;CEPE3;125,26;112,6018;6,5817;11,2602;0,6957;18,1307;17,92;10,39;1,04;1,1699;5,7798;-0,9912;0,59;5,85;0,62;8,7;4,51;7,72;0,11;0,89;1,68;-1,39365662;19,0317;1,1124;8638460288,58;3,4151;;12,45;
456;CELPE;CEPE5;40,12;36,0657;2,1081;3,6066;0,2228;18,1307;17,92;10,39;1,04;0,3747;1,8512;-0,3175;0,59;5,85;0,62;8,7;4,51;7,72;0,11;0,89;1,68;-0,44637956;19,0317;1,1124;8638460288,58;10,6624;6418,0;12,45;
456;CELPE;CEPE6;43,0;38,6546;2,2594;3,8655;0,2388;18,1307;17,92;10,39;1,04;0,4016;1,9841;-0,3403;0,59;5,85;0,62;8,7;4,51;7,72;0,11;0,89;1,68;-0,47842276;19,0317;1,1124;8638460288,58;10,9431;6183,0;12,45;
487;ENAUTA PARTICIPAÇÕES;ENAT3;13,21;3,9276;0,8797;2,4373;0,5748;1,7221;41,49;65,2;40,46;1,589;4,7635;-0,8172;0,36;22,4;14,63;22,43;-0,26;-0,71;0,65;0,35;1,69;0,09643798;14,9823;3,3557;3474096248,35;12,9622;21421004,78;30,52;42,3
175;PRINER;PRNR3;6,66;6,7694;1,0146;3,0839;0,4364;3,4668;23,2;12,32;5,61;0,3799;1,7288;-1,0682;1,15;14,99;6,45;16,61;0,13;0,4;0,43;0,51;1,74;0,12139471;6,6134;0,9912;255627248,49;5,2461;1326522,43;16,24;43,81
337;BANCO MERCANTIL DE INVESTIMENTOS;BMIN3;19,5;14,2068;0,7106;7,2629;0,3156;6,9061;53,21;31,64;16,18;2,2983;32,3672;-0,3188;0,14;5,0;2,22;;;;0,44;0,56;;0,19135333;27,4405;1,3726;89468369,07;;1950,0;-10,02;-12,74
337;BANCO MERCANTIL DE INVESTIMENTOS;BMIN4;12,99;9,4639;0,4734;4,8382;0,2103;6,9061;53,21;31,64;16,18;1,531;21,5615;-0,2123;0,14;5,0;2,22;;;;0,44;0,56;;0,12747076;27,4405;1,3726;89468369,07;6,5447;2905,75;-10,02;-12,74
434;SINQIA;SQIA3;15,05;46,6425;1,689;23,1426;0,8726;25,6665;40,94;10,31;5,12;2,3861;33088,167;-1,0457;0,37;3,62;1,87;4,12;0,19;2,57;0,52;0,48;1,0;0,32496893;8,9107;0,3227;1315611901,12;0,4418;13135924,05;33,05;27,93
260;TECHNOS;TECN3;2,2;4,4972;0,476;2,7541;0,2584;3,3291;53,19;16,71;10,23;0,4603;0,5195;-0,7357;0,56;10,58;5,74;11,98;0,1;0,58;0,54;0,46;4,28;0,02465667;4,6009;0,487;162423548,7;3,6981;1485479,03;-2,72;
272;UNICASA;UCAS3;2,46;4,3211;0,8292;5,029;0,538;4,2976;34,72;12,82;14,92;0,6446;4,5065;-0,9328;0,83;19,19;12,45;13,42;-0,12;-0,73;0,65;0,35;1,39;0,09450399;2,9666;0,5693;163894182,72;7,3821;122631,85;3,58;
170;CSU DIGITAL S.A.;CSUD3;11,64;7,1224;1,341;4,8587;0,8245;4,8737;36,51;18,99;12,96;0,9229;22,5673;-1,1815;0,89;18,83;11,58;15,97;0,0;0,01;0,61;0,39;1,14;0,39295467;8,6799;1,6343;484462000,0;6,6585;1344897,73;1,99;14,37
257;INTERNATIONAL MEAL COMPANY;MEAL3;2,72;-8,4966;0,7358;95,6793;0,2744;132,2244;32,38;0,35;-3,99;0,3388;-13,5371;-0,3446;0,81;-8,66;-3,23;0,36;0,29;37,25;0,37;0,63;0,91;-0,49784374;3,6966;-0,3201;773197731,0;;4992384,35;3,75;
293;JBS;JBSS3;21,51;2,4332;1,0759;1,5151;0,2309;3,9828;17,96;8,29;5,16;0,1257;1,805;-0,3881;1,84;44,22;9,49;18,49;1,75;2,47;0,21;0,77;1,46;0,28340469;19,9638;8,8278;47822588937,2;9,311;187376710,38;15,53;142,49
329;BANCO AMAZONIA;BAZA3;49,51;2,4337;0,6209;1,5706;0,0849;1,5706;35,57;61,66;39,79;0,9684;0,8966;-0,0938;0,09;25,51;3,49;;;;0,14;0,86;;0,02396592;79,7413;20,3432;2796188752,2;13,8759;311599,23;-2,61;54,23
231;DIRECIONAL ENGENHARIA;DIRR3;15,47;13,1819;1,713;6,2486;0,3747;7,1143;35,38;17,6;8,34;1,0997;0,9507;-0,7956;0,34;13,0;2,84;10,81;0,24;0,88;0,22;0,75;3,92;0,97921251;9,0542;1,1766;2343000000,0;7,5435;42427038,5;5,52;
194;RANDON;RAPT3;7,88;4,8467;0,9362;2,1685;0,2167;4,5088;24,24;11,03;4,94;0,2392;0,6632;-0,6027;0,91;19,32;4,47;11,0;0,99;2,3;0,23;0,68;2,04;-0,10040448;8,417;1,6259;2653595454,06;10,9137;76108,88;28,12;
194;RANDON;RAPT4;8,1;4,982;0,9623;2,2291;0,2227;4,5088;24,24;11,03;4,94;0,2459;0,6817;-0,6195;0,91;19,32;4,47;11,0;0,99;2,3;0,23;0,68;2,04;-0,10320766;8,417;1,6259;2653595454,06;10,6173;17841619,05;28,12;
282;SIDERURGICA J. L. ALIPERTI;APTI3;197,64;0,6071;0,0151;-1,1413;0,0072;-7,1167;101,56;-8,62;16,21;0,0984;0,0207;-0,0123;0,07;2,49;1,19;-6,4;-0,09;6,69;0,48;0,52;6,73;-0,00379466;13091,3149;325,5714;44442750,0;;;-6,46;
282;SIDERURGICA J. L. ALIPERTI;APTI4;3500,0;10,7503;0,2674;-20,212;0,1282;-7,1167;101,56;-8,62;16,21;1,7429;0,3657;-0,2179;0,07;2,49;1,19;-6,4;-0,09;6,69;0,48;0,52;6,73;-0,06719955;13091,3149;325,5714;44442750,0;;;-6,46;
185;METALFRIO SOLUTIONS;FRIO3;31,0;-2,0731;-0,5708;0,6806;0,0696;6,5461;18,12;8,99;-2,95;0,0612;-0,3153;-0,2261;1,14;-27,53;-3,36;12,54;;5,87;-0,12;1,1;0,76;-0,08410244;-54,3103;-14,9537;127309374,0;;3100,0;15,09;
190;EMBRAER;EMBR3;14,23;-9,9104;0,7904;-10,9879;0,1959;-19,1147;18,77;-4,72;-5,24;0,5189;0,8006;-0,4473;0,38;-7,98;-1,98;-3,38;0,59;-8,16;0,25;0,73;1,77;-0,03785489;17,9775;-1,4338;10440557120,4;;107254122,4;1,13;
180;BARDELLA;BDLL3;12,0;3,4877;-0,0972;-0,6784;0,0278;-6,5879;-49,16;-112,68;21,92;0,7644;-0,1889;-0,0487;0,04;-2,79;0,8;-357,89;;-6,04;-0,29;1,29;0,74;-0,03049382;-123,4744;3,4406;15476970,0;;3828,44;-39,65;
180;BARDELLA;BDLL4;8,25;2,3978;-0,0668;-0,4664;0,0191;-6,5879;-49,16;-112,68;21,92;0,5255;-0,1299;-0,0335;0,04;-2,79;0,8;-357,89;;-6,04;-0,29;1,29;0,74;-0,0209645;-123,4744;3,4406;15476970,0;;3932,19;-39,65;
251;BAHEMA;BAHI3;11,06;-2,8823;1,9772;-5,513;0,4141;-8,0648;37,63;-14,35;-27,44;0,7909;-2,0564;-0,4384;0,52;-68,6;-14,37;-20,11;0,92;-2,55;0,21;0,77;0,22;-0,0225012;5,5936;-3,8372;264308827,44;;134511,34;;
463;CPFL ENERGIA;CPFE3;32,37;7,379;2,4183;4,1088;0,5652;6,2098;28,01;22,96;12,78;0,9434;-35,5461;-0,7188;0,6;32,77;7,66;18,36;1,25;2,12;0,23;0,76;0,93;0,51439242;13,3857;4,3868;37010412612,8;10,0163;63222305,28;15,46;41,19
222;GRAZZIOTIN;CGRA3;28,47;4,7496;0,6805;5,0449;0,4883;3,9965;54,94;16,17;17,17;0,8156;1,8456;-0,8716;0,6;14,33;10,28;10,25;-0,11;-0,81;0,72;0,28;2,51;-0,12729664;41,8376;5,9941;523970203,37;11,8685;63889,11;9,46;12,62
222;GRAZZIOTIN;CGRA4;26,12;4,3576;0,6243;4,6285;0,448;3,9965;54,94;16,17;17,17;0,7483;1,6933;-0,7996;0,6;14,33;10,28;10,25;-0,11;-0,81;0,72;0,28;2,51;-0,11678919;41,8376;5,9941;523970203,37;12,9363;434844,38;9,46;12,62
184;KEPLER WEBER;KEPL3;20,32;5,1667;2,8963;3,7595;1,3913;3,4358;35,87;28,11;20,45;1,0568;5,1555;-4,9465;1,32;56,06;26,93;45,63;-0,24;-0,31;0,48;0,52;1,6;0,01785825;7,0262;3,9386;1818767715,6;9,8065;19267361,7;20,87;
204;COSAN;RLOG3;23,08;82,7609;4,2641;5,1701;0,2294;12,0872;34,71;29,67;1,85;1,5342;1,4877;-0,3052;0,15;5,15;0,28;5,46;5,71;6,92;0,05;0,71;2,64;-2,42121946;5,4126;0,2789;10691215482,28;;;50,58;4,37
395;TEKNO;TKNO3;69,63;3,934;0,7755;3,6423;0,548;2,8384;23,15;17,23;15,95;0,6275;1,5898;-1,3719;0,87;19,71;13,93;17,63;-0,15;-0,69;0,71;0,29;2,35;-0,35085306;89,7836;17,6996;198955927,63;13,7773;;23,01;
395;TEKNO;TKNO4;65,0;3,6724;0,724;3,4001;0,5116;2,8384;23,15;17,23;15,95;0,5858;1,4841;-1,2806;0,87;19,71;13,93;17,63;-0,15;-0,69;0,71;0,29;2,35;-0,32752332;89,7836;17,6996;198955927,63;14,7586;12730,75;23,01;
266;KARSTEN;CTKA3;21,46;-8,6816;-0,8212;5,4292;0,222;26,4586;35,6;3,99;-2,5;0,2168;0,7899;-0,6995;1,02;-9,46;-2,56;5,3;;22,58;-0,27;1,27;1,7;0,06733275;-26,1335;-2,4719;95040259,84;;3232,0;12,05;
266;KARSTEN;CTKA4;10,0;-4,0455;-0,3827;2,5299;0,1035;26,4586;35,6;3,99;-2,5;0,101;0,3681;-0,326;1,02;-9,46;-2,56;5,3;;22,58;-0,27;1,27;1,7;0,03137593;-26,1335;-2,4719;95040259,84;;7028,71;12,05;
363;BRAZILIAN FINANCE E REAL ESTATE;BFRE12;0,0;0,0;0,0;0,0;0,0;;23,17;145,28;62,05;0,0;0,0;0,0;0,08;5,35;4,87;;;;0,91;0,09;;0,0;280393,3054;14987,4477;;;;;-1,31
363;BRAZILIAN FINANCE E REAL ESTATE;BFRE11;0,0;0,0;0,0;0,0;0,0;;23,17;145,28;62,05;0,0;0,0;0,0;0,08;5,35;4,87;;;;0,91;0,09;;0,0;280393,3054;14987,4477;;;;;-1,31
174;MILLS;MILS3;11,22;12,9998;2,2958;9,8246;1,397;10,3133;61,32;28,58;21,6;2,8079;5,4234;-2,3098;0,5;17,66;10,75;12,23;0,12;0,51;0,61;0,39;2,87;0,05909066;4,8872;0,8631;2743880655,84;2,3376;14047887,85;13,23;
165;SONDOTECNICA;SOND3;46,01;6,8981;1,9529;6,0595;1,2458;3,1808;38,27;15,46;13,58;0,9368;3,9709;-2,9122;1,33;28,31;18,06;18,11;-0,52;-1,6;0,64;0,36;2,21;0,04064254;23,5595;6,6699;89283745,0;13,1073;;-0,97;
165;SONDOTECNICA;SOND5;31,15;4,6702;1,3222;4,1024;0,8434;3,1808;38,27;15,46;13,58;0,6342;2,6884;-1,9716;1,33;28,31;18,06;18,11;-0,52;-1,6;0,64;0,36;2,21;0,02751609;23,5595;6,6699;89283745,0;21,2962;7742,5;-0,97;
165;SONDOTECNICA;SOND6;32,35;4,8501;1,3731;4,2605;0,8759;3,1808;38,27;15,46;13,58;0,6587;2,792;-2,0476;1,33;28,31;18,06;18,11;-0,52;-1,6;0,64;0,36;2,21;0,0285761;23,5595;6,6699;89283745,0;20,5062;3235,0;-0,97;
480;TAESA;TAEE11;34,45;6,4169;1,7074;4,0823;0,6648;6,4494;84,89;102,94;65,49;4,2024;4,4866;-0,8339;0,16;26,61;10,36;17,16;0,99;2,38;0,39;0,61;3,71;-0,21827171;20,1769;5,3686;11836982444,52;14,0917;111319925,68;20,07;16,49
480;TAESA;TAEE3;11,54;6,4486;1,7158;4,1025;0,6681;6,4494;84,89;102,94;65,49;4,2231;4,5088;-0,838;0,16;26,61;10,36;17,16;0,99;2,38;0,39;0,61;3,71;-0,21934881;6,7256;1,7895;11836982444,52;14,0225;2753774,95;20,07;16,49
480;TAESA;TAEE4;11,54;6,4542;1,7173;4,106;0,6687;6,4494;84,89;102,94;65,49;4,2268;4,5127;-0,8388;0,16;26,61;10,36;17,16;0,99;2,38;0,39;0,61;3,71;-0,21953889;6,7256;1,7895;11836982444,52;14,0104;4848514,73;20,07;16,49
250;ANIMA;ANIM3;3,98;-4,2965;0,5978;4,1699;0,1534;14,1263;56,74;10,86;-10,54;0,4528;4,9564;-0,1923;0,34;-13,91;-3,57;3,94;1,43;9,99;0,26;0,71;1,18;0,00369007;6,658;-0,9263;1595281779,75;;25021465,83;22,51;
339;BANCO NORDESTE DO BRASIL;BNBR3;77,99;3,3798;0,8224;2,1503;0,1036;2,1503;46,7;41,33;26,29;0,8886;0,6987;-0,1217;0,12;24,33;3,07;;;;0,13;0,87;;0,06110129;94,827;23,0754;6736110477,36;5,6634;18726,0;-1,65;22,18
271;CIA HERING;HGTX3;37,5;101,99;3,5749;-707,6539;2,4798;-713,6478;40,58;-0,59;4,1;4,1784;7,4978;-5,5863;0,59;3,51;2,43;-7,32;0,03;-5,99;0,69;0,31;2,47;-1,229463;10,4897;0,3677;6095022637,5;;;-7,54;-26,63
176;VALID;VLID3;9,09;25,6728;0,5984;2,6388;0,2449;5,1509;30,15;13,6;1,4;0,3589;1,031;-0,5145;0,68;2,33;0,95;10,98;0,57;2,51;0,41;0,58;1,83;-0,11563782;15,1896;0,3541;760395921,25;3,1942;3304454,13;4,98;-19,58
380;SANSUY;SNSY3;4,39;-0,1984;-0,0211;-1,6322;0,0732;-9,6644;17,38;-2,53;-20,78;0,0412;-0,7837;-0,1778;1,78;-10,62;-36,9;1,41;;-5,85;-3,48;4,51;0,86;-0,00322568;-208,353;-22,1224;79363599,2;;9196,5;16,09;
380;SANSUY;SNSY5;3,31;-0,1496;-0,0159;-1,2307;0,0552;-9,6644;17,38;-2,53;-20,78;0,0311;-0,5909;-0,134;1,78;-10,62;-36,9;1,41;;-5,85;-3,48;4,51;0,86;-0,00243212;-208,353;-22,1224;79363599,2;;7592,28;16,09;
380;SANSUY;SNSY6;13,33;-0,6026;-0,064;-4,9561;0,2223;-9,6644;17,38;-2,53;-20,78;0,1252;-2,3797;-0,5398;1,78;-10,62;-36,9;1,41;;-5,85;-3,48;4,51;0,86;-0,0097946;-208,353;-22,1224;79363599,2;;;16,09;
